"ID","Handle","Command","Title","Tags","Tags Command","Status","URL","Total Inventory Qty","Variant ID","Variant SKU","Variant Inventory Qty"
"10566092521637","oxygen-50mm-lucite-cube-o2x2","MERGE","Oxygen 50mm Lucite Cube","class:exotic, form:lucite, purity:3N, size:large","REPLACE","Active","https://luciteria.com/products/oxygen-50mm-lucite-cube-o2x2","2","47806019076261","O2x2","2"
"10566092619941","tantalum-50mm-lucite-cube-ta2x2-cyl","MERGE","Tantalum 50mm Lucite Cube","class:mid, form:lucite, purity:3N, size:large","REPLACE","Active","https://luciteria.com/products/tantalum-50mm-lucite-cube-ta2x2-cyl","4","47806019240101","Ta2x2_cyl","4"
"10566092652709","silver-50mm-lucite-cube-ag2x2-cry","MERGE","Silver 50mm Lucite Cube","class:precious, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/silver-50mm-lucite-cube-ag2x2-cry","0","47806019272869","Ag2x2_cry","0"
"10566092718245","tungsten-50mm-lucite-cube-w2x2","MERGE","Tungsten 50mm Lucite Cube","class:mid, form:lucite, purity:3N, size:large","REPLACE","Active","https://luciteria.com/products/tungsten-50mm-lucite-cube-w2x2","0","47806019338405","W2x2","0"
"10566092751013","thorium-50mm-lucite-cube-th2x2","MERGE","Thorium 50mm Lucite Cube","class:exotic, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/thorium-50mm-lucite-cube-th2x2","0","47806019371173","Th2x2","0"
"10566092816549","lithium-50mm-lucite-cube-li2x2","MERGE","Lithium 50mm Lucite Cube","class:reactive, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/lithium-50mm-lucite-cube-li2x2","0","47806019469477","Li2x2","0"
"10566092849317","hydrogen-50mm-lucite-cube-h2x2","MERGE","Hydrogen 50mm Lucite Cube","class:exotic, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/hydrogen-50mm-lucite-cube-h2x2","1","47806019502245","H2x2","1"
"10566092980389","helium-50mm-lucite-cube-he2x2","MERGE","Helium 50mm Lucite Cube","class:exotic, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/helium-50mm-lucite-cube-he2x2","0","47806019666085","He2x2","0"
"10566093045925","gadolinium-50mm-lucite-cube-gd2x2","MERGE","Gadolinium 50mm Lucite Cube","class:exotic, form:lucite, purity:3N, size:large","REPLACE","Active","https://luciteria.com/products/gadolinium-50mm-lucite-cube-gd2x2","1","47806019731621","Gd2x2","1"
"10566093111461","selenium-50mm-lucite-cube-se2x2","MERGE","Selenium 50mm Lucite Cube","class:mid, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/selenium-50mm-lucite-cube-se2x2","9","47806019928229","Se2x2","9"
"10566093144229","phosphorus-50mm-lucite-cube-p2x2","MERGE","Phosphorus 50mm Lucite Cube","class:common, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/phosphorus-50mm-lucite-cube-p2x2","5","47806019960997","P2x2","5"
"10566093176997","nitrogen-50mm-lucite-cube-n2x2","MERGE","Nitrogen 50mm Lucite Cube","class:exotic, form:lucite, purity:3N, size:large","REPLACE","Active","https://luciteria.com/products/nitrogen-50mm-lucite-cube-n2x2","7","47806019993765","N2x2","7"
"10566093209765","ruthenium-50mm-lucite-cube-ru2x2-cry","MERGE","Ruthenium 50mm Lucite Cube","class:precious, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/ruthenium-50mm-lucite-cube-ru2x2-cry","0","47806020059301","Ru2x2_cry","0"
"10566093308069","krypton-50mm-lucite-cube-kr2x2","MERGE","Krypton 50mm Lucite Cube","class:exotic, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/krypton-50mm-lucite-cube-kr2x2","7","47806020157605","Kr2x2","7"
"10566093439141","germanium-50mm-lucite-cube-ge2x2","MERGE","Germanium 50mm Lucite Cube","class:mid, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/germanium-50mm-lucite-cube-ge2x2","4","47806020321445","Ge2x2","4"
"10566093504677","radium-50mm-cube","MERGE","Radium 50mm Lucite Cube","class:exotic, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/radium-50mm-cube","1","47806020419749","Ra2x2","1"
"10566093537445","technetium-50mm-lucite-cube-tc2x2","MERGE","Technetium 50mm Lucite Cube","class:exotic, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/technetium-50mm-lucite-cube-tc2x2","5","47806020485285","Tc2x2","5"
"10566093635749","neon-50mm-lucite-cube-ne2x2","MERGE","Neon 50mm Lucite Cube","class:exotic, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/neon-50mm-lucite-cube-ne2x2","5","47806020550821","Ne2x2","5"
"10566093701285","americium-50mm-lucite-cube-am2x2","MERGE","Americium 50mm Lucite Cube","class:exotic, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/americium-50mm-lucite-cube-am2x2","2","47806020649125","Am2x2","2"
"10566093734053","neodymium-50mm-lucite-cube-nd2x2","MERGE","Neodymium 50mm Lucite Cube","class:exotic, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/neodymium-50mm-lucite-cube-nd2x2","4","47806020714661","Nd2x2","4"
"10566093865125","osmium-50mm-lucite-cube-os2x2-10g","MERGE","Osmium 50mm Lucite Cube","class:precious, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/osmium-50mm-lucite-cube-os2x2-10g","2","47806020845733","Os2x2_10g","2"
"10566093930661","osmium-50mm-lucite-cube-os2x2-30g","MERGE","Osmium 50mm Lucite Cube","class:precious, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/osmium-50mm-lucite-cube-os2x2-30g","0","47806020911269","Os2x2_30g","0"
"10566093996197","rubidium-50mm-lucite-cube-rb2x2","MERGE","Rubidium 50mm Lucite Cube","class:reactive, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/rubidium-50mm-lucite-cube-rb2x2","0","47806020976805","Rb2x2","0"
"10566094028965","silver-50mm-lucite-cube-ag2x2","MERGE","Silver 50mm Lucite Cube","class:precious, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/silver-50mm-lucite-cube-ag2x2","4","47806021042341","Ag2x2","4"
"10566094094501","iron-50mm-lucite-cube-fe2x2","MERGE","Iron 50mm Lucite Cube","class:common, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/iron-50mm-lucite-cube-fe2x2","11","47806021107877","Fe2x2","11"
"10566094160037","fluorine-50mm-lucite-cube-f2x2","MERGE","Fluorine 50mm Lucite Cube","class:exotic, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/fluorine-50mm-lucite-cube-f2x2","0","47806021206181","F2x2","0"
"10566094225573","lawrencium-50mm-lucite-cube-lr2x2-film","MERGE","Lawrencium 50mm Lucite Cube","form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/lawrencium-50mm-lucite-cube-lr2x2-film","2","47806021271717","Lr2x2_film","2"
"10566094291109","fermium-50mm-lucite-cube-fm2x2-film","MERGE","Fermium 50mm Lucite Cube","form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/fermium-50mm-lucite-cube-fm2x2-film","4","47806021370021","Fm2x2_film","4"
"10566094356645","francium-50mm-lucite-cube-fr2x2-film","MERGE","Francium 50mm Lucite Cube","class:exotic, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/francium-50mm-lucite-cube-fr2x2-film","0","47806021435557","Fr2x2_film","0"
"10566094454949","berkelium-50mm-lucite-cube-bk2x2-film","MERGE","Berkelium 50mm Lucite Cube","form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/berkelium-50mm-lucite-cube-bk2x2-film","2","47806021533861","Bk2x2_film","2"
"10566094487717","mendelevium-50mm-lucite-cube-md2x2-film","MERGE","Mendelevium 50mm Lucite Cube","form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/mendelevium-50mm-lucite-cube-md2x2-film","5","47806021566629","Md2x2_film","5"
"10566094553253","einsteinium-50mm-lucite-cube-es2x2-film","MERGE","Einsteinium 50mm Lucite Cube","form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/einsteinium-50mm-lucite-cube-es2x2-film","2","47806021697701","Es2x2_film","2"
"10566094684325","terbium-50mm-lucite-cube-tb2x2","MERGE","Terbium 50mm Lucite Cube","class:exotic, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/terbium-50mm-lucite-cube-tb2x2","0","47806021861541","Tb2x2","0"
"10566094749861","californium-50mm-lucite-cube-cf2x2-film","MERGE","Californium 50mm Lucite Cube","form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/californium-50mm-lucite-cube-cf2x2-film","3","47806021927077","Cf2x2_film","3"
"10566094848165","ytterbium-50mm-lucite-cube-yb2x2","MERGE","Ytterbium 50mm Lucite Cube","class:exotic, form:lucite, purity:4N, size:large","REPLACE","Active","https://luciteria.com/products/ytterbium-50mm-lucite-cube-yb2x2","5","47806022025381","Yb2x2","5"
"10566095044773","beryllium-50mm-lucite-cube-be2x2-beads","MERGE","Beryllium 50mm Lucite Cube","class:mid, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/beryllium-50mm-lucite-cube-be2x2-beads","1","47806022287525","Be2x2_beads","1"
"10566095110309","nobelium-50mm-lucite-cube-no2x2-film","MERGE","Nobelium 50mm Lucite Cube","form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/nobelium-50mm-lucite-cube-no2x2-film","3","47806022418597","No2x2_film","3"
"10566095143077","iodine-50mm-lucite-cube-i2x2-red","MERGE","Iodine 50mm Lucite Cube","class:exotic, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/iodine-50mm-lucite-cube-i2x2-red","0","47806022451365","I2x2_red","0"
"10566095175845","iodine-50mm-lucite-cube-i2x2","MERGE","Iodine 50mm Lucite Cube","class:exotic, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/iodine-50mm-lucite-cube-i2x2","1","47806022516901","I2x2","1"
"10566095208613","nickel-50mm-lucite-cube-ni2x2","MERGE","Nickel 50mm Lucite Cube","class:mid, form:lucite, purity:4N, size:large","REPLACE","Active","https://luciteria.com/products/nickel-50mm-lucite-cube-ni2x2","1","47806022549669","Ni2x2","1"
"10566095241381","neptunium-50mm-lucite-cube-np2x2","MERGE","Neptunium 50mm Lucite Cube","class:exotic, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/neptunium-50mm-lucite-cube-np2x2","4","47806022582437","Np2x2","4"
"10566095274149","carbon-50mm-lucite-cube-c2x2","MERGE","Carbon 50mm Lucite Cube","class:common, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/carbon-50mm-lucite-cube-c2x2","3","47806022615205","C2x2","3"
"10566095306917","palladium-50mm-lucite-cube-pd2x2","MERGE","Palladium 50mm Lucite Cube","class:precious, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/palladium-50mm-lucite-cube-pd2x2","2","47806022680741","Pd2x2","2"
"10566095339685","lead-50mm-lucite-cube-pb2x2","MERGE","Lead 50mm Lucite Cube","class:common, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/lead-50mm-lucite-cube-pb2x2","2","47806022713509","Pb2x2","2"
"10566095372453","plutonium-50mm-lucite-cube-pu2x2-film","MERGE","Plutonium 50mm Lucite Cube","class:exotic, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/plutonium-50mm-lucite-cube-pu2x2-film","2","47806022746277","Pu2x2_film","2"
"10566095405221","hafnium-50mm-lucite-cube-hf2x2","MERGE","Hafnium 50mm Lucite Cube","class:mid, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/hafnium-50mm-lucite-cube-hf2x2","1","47806022811813","Hf2x2","1"
"10566095437989","argon-50mm-lucite-cube-ar2x2","MERGE","Argon 50mm Lucite Cube","class:exotic, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/argon-50mm-lucite-cube-ar2x2","2","47806022844581","Ar2x2","2"
"10566095503525","platinum-50mm-lucite-cube-pt2x2","MERGE","Platinum 50mm Lucite Cube","class:precious, form:lucite, purity:4N, size:large","REPLACE","Active","https://luciteria.com/products/platinum-50mm-lucite-cube-pt2x2","2","47806022942885","Pt2x2","2"
"10566095536293","astatine-50mm-lucite-cube-at2x2-film","MERGE","Astatine 50mm Lucite Cube","class:exotic, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/astatine-50mm-lucite-cube-at2x2-film","1","47806022975653","At2x2_film","1"
"10566095569061","promethium-50mm-lucite-cube-pm2x2-film","MERGE","Promethium 50mm Lucite Cube","class:exotic, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/promethium-50mm-lucite-cube-pm2x2-film","2","47806023041189","Pm2x2_film","2"
"10566095601829","xenon-50mm-lucite-cube-xe2x2","MERGE","Xenon 50mm Lucite Cube","class:exotic, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/xenon-50mm-lucite-cube-xe2x2","2","47806023073957","Xe2x2","2"
"10566095634597","technetium-50mm-lucite-cube-tc2x2-film","MERGE","Technetium 50mm Lucite Cube","class:exotic, form:lucite, out-of-stock, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/technetium-50mm-lucite-cube-tc2x2-film","0","47806023139493","Tc2x2_film","0"
"10566095667365","polonium-50mm-lucite-cube-po2x2-film","MERGE","Polonium 50mm Lucite Cube","class:exotic, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/polonium-50mm-lucite-cube-po2x2-film","0","47806023172261","Po2x2_film","0"
"10566095700133","americium-50mm-lucite-cube-am2x2-film","MERGE","Americium 50mm Lucite Cube","class:exotic, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/americium-50mm-lucite-cube-am2x2-film","2","47806023237797","Am2x2_film","2"
"10566095765669","livermorium-50mm-lucite-cube-lv2x2-film","MERGE","Livermorium 50mm Lucite Cube","form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/livermorium-50mm-lucite-cube-lv2x2-film","2","47806023336101","Lv2x2_film","2"
"10566095798437","holmium-50mm-lucite-cube-ho2x2","MERGE","Holmium 50mm Lucite Cube","class:exotic, form:lucite, purity:3N, size:large","REPLACE","Active","https://luciteria.com/products/holmium-50mm-lucite-cube-ho2x2","3","47806023368869","Ho2x2","3"
"10566095831205","phosphorus-violet-50mm-lucite-cube-p2x2-vio","MERGE","Phosphorus (Violet) 50mm Lucite Cube","class:common, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/phosphorus-violet-50mm-lucite-cube-p2x2-vio","0","47806023467173","P2x2_vio","0"
"10566095863973","moscovium-50mm-lucite-cube-mc2x2-film","MERGE","Moscovium 50mm Lucite Cube","form:lucite, out-of-stock, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/moscovium-50mm-lucite-cube-mc2x2-film","0","47806023532709","Mc2x2_film","0"
"10566095896741","oganesson-50mm-lucite-cube-og2x2-film","MERGE","Oganesson 50mm Lucite Cube","form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/oganesson-50mm-lucite-cube-og2x2-film","3","47806023565477","Og2x2_film","3"
"10566095929509","neptunium-50mm-lucite-cube-np2x2-film","MERGE","Neptunium 50mm Lucite Cube","class:exotic, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/neptunium-50mm-lucite-cube-np2x2-film","3","47806023598245","Np2x2_film","3"
"10566095962277","gallium-50mm-lucite-cube-ga2x2","MERGE","Gallium 50mm Lucite Cube","class:mid, form:lucite, purity:none, size:large","REPLACE","Active","https://luciteria.com/products/gallium-50mm-lucite-cube-ga2x2","2","47806023663781","Ga2x2","2"
"10566096027813","cadmium-50mm-lucite-cube-cd2x2","MERGE","Cadmium 50mm Lucite Cube","class:mid, form:lucite, purity:7N, size:large","REPLACE","Active","https://luciteria.com/products/cadmium-50mm-lucite-cube-cd2x2","5","47806023729317","Cd2x2","5"
